LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
10000.0,1,2,2,27,0,0,0,0,2,2296.0,1139.0,477.0,830.0,0.0,1241.0,1
10000.0,2,3,2,51,0,0,0,0,0,2134.0,1000.0,2500.0,122.0,0.0,0.0,0
180000.0,1,1,2,26,0,0,0,0,0,0.0,0.0,1800.0,4209.0,4350.0,4099.0,0
50000.0,1,2,2,24,0,0,0,0,0,1328.0,1315.0,703.0,723.0,1050.0,668.0,0
300000.0,1,1,1,45,0,0,0,0,0,6835.0,7542.0,7930.0,6534.0,6153.0,2815.0,0
60000.0,1,2,2,25,2,0,0,0,0,2740.0,2893.0,2210.0,938.0,1188.0,0.0,1
10000.0,1,3,2,56,2,0,0,0,0,0.0,1500.0,2000.0,2000.0,2000.0,2000.0,0
50000.0,1,1,2,22,0,2,0,0,0,5500.0,0.0,3000.0,3000.0,5000.0,0.0,1
80000.0,2,1,2,24,0,0,0,0,0,5000.0,4176.0,4000.0,3000.0,2141.0,3000.0,0
80000.0,2,2,1,46,0,0,0,0,0,1277.0,6387.0,102.0,35.0,1850.0,6099.0,0
210000.0,1,3,2,28,0,0,0,0,0,2107.0,3000.0,3000.0,2500.0,6000.0,8000.0,0
80000.0,1,2,1,35,0,0,0,0,0,2702.0,1246.0,397.0,42860.0,7.0,118.0,0
150000.0,2,3,3,55,0,0,0,0,0,17498.0,9160.0,2939.0,3396.0,1870.0,6800.0,0
50000.0,1,1,2,28,0,0,0,0,0,5224.0,19906.0,11132.0,0.0,0.0,0.0,0
80000.0,2,2,2,22,3,0,0,0,2,0.0,2200.0,1500.0,5600.0,0.0,2275.0,0
20000.0,2,3,1,35,0,2,2,2,0,2500.0,0.0,3000.0,0.0,1001.0,1700.0,0
150000.0,2,2,2,28,0,0,0,0,0,4447.0,1000.0,1623.0,0.0,0.0,0.0,0
330000.0,2,2,1,42,0,2,2,0,0,15450.0,0.0,209.0,3.0,503.0,0.0,1
70000.0,2,3,1,38,0,0,0,0,0,1273.0,1534.0,2000.0,1000.0,1000.0,1000.0,0
160000.0,2,3,1,31,0,0,0,0,0,565.0,2009.0,0.0,0.0,0.0,0.0,1
20000.0,1,2,1,43,2,0,2,0,0,1300.0,2787.0,0.0,2500.0,1500.0,0.0,1
200000.0,1,2,2,27,2,0,0,0,0,14635.0,10019.0,8029.0,7010.0,10022.0,7049.0,1
260000.0,2,1,1,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
200000.0,1,1,1,35,0,0,0,0,0,9000.0,2000.0,31162.0,1500.0,10418.0,69238.0,0
100000.0,2,1,2,38,2,2,2,2,2,3500.0,1500.0,1500.0,1500.0,2000.0,1500.0,1
230000.0,1,2,1,41,0,0,0,0,0,2000.0,2000.0,2000.0,2500.0,2000.0,2000.0,0
210000.0,1,3,2,27,0,0,0,0,0,2010.0,45408.0,28138.0,2900.0,0.0,22427.0,0
100000.0,1,4,1,53,0,0,0,0,0,3800.0,3842.0,3920.0,4000.0,0.0,0.0,0
140000.0,2,1,2,29,0,0,0,0,0,7062.0,2354.0,3409.0,3440.0,2507.0,4572.0,0
50000.0,1,2,2,43,0,0,0,0,0,3505.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,2,2,1,48,0,0,0,0,0,452.0,0.0,0.0,3427.0,1098.0,0.0,0
90000.0,2,2,2,24,0,0,0,0,0,4000.0,55000.0,3750.0,2500.0,2500.0,2500.0,0
50000.0,2,2,2,26,2,0,2,2,0,1453.0,2857.0,1058.0,0.0,1216.0,1097.0,1
170000.0,2,3,2,56,0,0,0,0,0,17450.0,13366.0,20894.0,17056.0,16666.0,34256.0,0
80000.0,2,1,2,25,0,0,0,0,0,3000.0,2454.0,2059.0,2100.0,2149.0,1956.0,0
20000.0,1,2,2,24,0,0,0,0,0,1634.0,1571.0,629.0,652.0,618.0,640.0,0
160000.0,2,3,2,41,0,2,0,0,0,3000.0,0.0,1200.0,1200.0,1500.0,2000.0,0
180000.0,1,1,1,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000.0,1,1,2,28,0,0,0,0,0,1600.0,1700.0,1000.0,1000.0,556.0,193.0,0
360000.0,2,1,1,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
110000.0,2,2,1,42,0,0,0,0,0,2096.0,2003.0,1802.0,1783.0,1783.0,1756.0,0
80000.0,2,1,2,29,1,0,0,0,0,0.0,1612.0,16415.0,0.0,0.0,1800.0,0
20000.0,1,2,2,45,0,0,0,0,0,1316.0,1458.0,1277.0,494.0,427.0,4000.0,1
50000.0,2,2,1,43,0,0,0,0,0,1500.0,1000.0,0.0,0.0,0.0,0.0,1
220000.0,2,1,1,54,1,0,0,0,0,0.0,788.0,0.0,349.0,600.0,0.0,0
450000.0,1,1,1,42,0,0,0,0,0,0.0,2000.0,2300.0,0.0,590.0,0.0,1
80000.0,1,1,2,30,0,0,0,0,0,1004.0,504.0,500.0,1000.0,500.0,3500.0,0
50000.0,2,1,2,24,1,2,2,2,2,1900.0,1400.0,1700.0,1532.0,1600.0,0.0,1
130000.0,2,2,2,24,1,0,0,0,0,0.0,3372.0,0.0,1001.0,939.0,1013.0,0
280000.0,2,2,2,27,1,0,0,0,0,0.0,0.0,479.0,2477.0,1467.0,574.0,0
10000.0,1,2,2,26,0,0,0,0,0,1300.0,2200.0,1300.0,320.0,1820.0,1000.0,0
300000.0,2,1,2,28,0,0,0,0,0,1291.0,11000.0,12288.0,20000.0,30000.0,590.0,0
110000.0,2,2,1,35,0,0,0,0,0,4097.0,3360.0,2100.0,2100.0,2200.0,3000.0,1
130000.0,2,1,2,26,0,0,0,0,0,10008.0,6196.0,1470.0,6501.0,5784.0,6030.0,0
60000.0,2,2,2,22,0,0,0,0,0,2500.0,2501.0,1506.0,1000.0,1500.0,2000.0,1
180000.0,1,2,2,36,0,0,0,0,0,6600.0,6000.0,6000.0,6000.0,5000.0,6000.0,0
180000.0,2,1,2,28,0,0,0,0,0,7000.0,7000.0,7000.0,5000.0,326.0,7276.0,0
240000.0,2,2,1,48,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
60000.0,1,1,2,30,1,0,0,0,0,345.0,13737.0,0.0,4000.0,6000.0,0.0,0
90000.0,2,2,2,36,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3500.0,1
30000.0,1,3,1,48,0,0,0,0,0,1465.0,2000.0,1033.0,1200.0,1055.0,530.0,0
500000.0,2,2,1,37,0,0,0,0,0,5000.0,10000.0,5169.0,2322.0,5174.0,0.0,0
150000.0,1,1,1,51,0,2,0,0,0,12900.0,0.0,5399.0,4224.0,1830.0,1889.0,0
20000.0,2,1,2,23,0,0,0,0,0,1500.0,1600.0,700.0,1000.0,1000.0,1000.0,0
150000.0,2,2,2,44,2,0,0,0,0,0.0,5684.0,5538.0,5410.0,11000.0,0.0,1
30000.0,2,2,2,23,0,0,0,0,0,1600.0,1600.0,1000.0,1000.0,1000.0,1000.0,0
50000.0,1,2,1,26,1,0,0,0,0,0.0,0.0,2056.0,973.0,973.0,27154.0,0
150000.0,2,2,2,25,0,0,0,0,0,5000.0,3500.0,3000.0,3000.0,3100.0,3100.0,0
180000.0,1,2,1,42,0,0,0,0,0,3800.0,3000.0,2500.0,2800.0,3000.0,2000.0,0
200000.0,2,2,1,26,0,0,0,0,0,4300.0,3500.0,5000.0,5000.0,1000.0,0.0,0
150000.0,2,2,2,23,0,0,0,0,0,10000.0,10000.0,6000.0,6000.0,5500.0,5500.0,0
500000.0,1,2,1,31,0,0,0,0,0,1122.0,1077.0,3023.0,54.0,13.0,1500.0,0
20000.0,2,4,2,22,0,0,0,0,0,4641.0,1019.0,900.0,0.0,1500.0,0.0,1
210000.0,2,2,1,29,0,0,0,0,0,2000.0,20020.0,1672.0,1600.0,1600.0,2000.0,0
20000.0,2,2,2,26,2,0,0,0,0,10758.0,2679.0,502.0,224.0,513.0,9.0,0
50000.0,1,2,2,40,0,0,0,0,0,18280.0,2284.0,311.0,322.0,323.0,334.0,0
360000.0,2,1,2,33,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
60000.0,1,2,1,35,0,0,2,2,2,1200.0,1900.0,0.0,1600.0,0.0,500.0,1
50000.0,1,3,1,47,0,0,0,0,0,1230.0,1563.0,1267.0,584.0,605.0,609.0,0
180000.0,2,2,1,31,0,0,0,0,0,2006.0,1407.0,1000.0,1000.0,1000.0,1107.0,0
260000.0,2,1,2,28,1,0,0,0,0,0.0,355.0,2835.0,335.0,335.0,335.0,0
320000.0,1,1,1,40,0,0,0,0,0,10000.0,10000.0,10000.0,19000.0,13000.0,8000.0,0
200000.0,1,1,2,32,0,0,0,0,0,2000.0,0.0,0.0,0.0,0.0,0.0,0
160000.0,1,1,2,35,0,2,0,0,0,0.0,0.0,0.0,0.0,1908.0,326.0,0
60000.0,2,2,1,40,0,0,0,0,0,5000.0,1508.0,4790.0,6388.0,6046.0,17806.0,0
500000.0,1,1,1,47,0,0,0,0,0,0.0,18261.0,0.0,0.0,40270.0,0.0,0
360000.0,2,3,1,34,0,2,2,0,0,800.0,3.0,0.0,0.0,0.0,0.0,0
100000.0,1,2,2,39,0,0,0,0,0,4921.0,4569.0,4290.0,5000.0,5000.0,3000.0,0
40000.0,1,2,2,24,4,2,3,2,2,0.0,2335.0,1200.0,1225.0,2300.0,1396.0,1
70000.0,2,1,2,27,2,2,2,2,2,2000.0,2200.0,1800.0,2000.0,1800.0,2000.0,1
130000.0,1,1,2,27,0,0,0,0,0,2000.0,0.0,0.0,0.0,0.0,0.0,0
10000.0,1,3,3,22,0,0,0,0,0,1288.0,1400.0,1200.0,300.0,800.0,500.0,1
30000.0,1,2,2,22,1,0,0,0,0,16547.0,3000.0,1000.0,1000.0,1990.0,3597.0,0
50000.0,2,1,2,22,0,0,2,0,0,1090.0,3200.0,0.0,2000.0,95.0,29355.0,1
250000.0,2,2,1,37,0,0,0,0,0,45000.0,2012.0,1800.0,16891.0,0.0,5617.0,0
240000.0,2,2,1,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
360000.0,2,2,1,34,2,0,0,0,0,13869.0,11644.0,12307.0,9474.0,9662.0,9794.0,1
110000.0,1,2,1,35,1,0,0,0,0,0.0,6307.0,5093.0,2008.0,2010.0,3000.0,1
140000.0,2,3,1,39,0,0,0,0,0,3112.0,20000.0,3043.0,2359.0,2187.0,1706.0,0
70000.0,2,1,2,25,0,0,0,0,0,0.0,1999.0,0.0,0.0,842.0,0.0,0
100000.0,1,2,1,38,0,0,0,0,0,4600.0,3500.0,3400.0,3500.0,5000.0,3500.0,0
210000.0,2,1,1,43,0,0,0,0,0,981.0,2148.0,0.0,0.0,0.0,0.0,0
20000.0,1,3,2,43,0,0,0,0,0,1330.0,1274.0,660.0,752.0,906.0,650.0,0
50000.0,1,2,2,25,0,0,0,3,3,2900.0,2000.0,14455.0,16560.0,17000.0,0.0,0
50000.0,2,3,2,57,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
160000.0,2,1,2,27,1,0,0,0,0,11700.0,12014.0,8000.0,5000.0,0.0,1263.0,1
50000.0,2,3,1,55,0,0,0,2,0,1200.0,1147.0,1222.0,0.0,350.0,338.0,0
100000.0,2,1,2,26,0,0,0,0,2,3000.0,1016.0,2007.0,57500.0,2000.0,0.0,0
50000.0,2,1,2,28,0,0,0,0,0,1044.0,2450.0,248.0,198.0,0.0,2890.0,0
320000.0,1,1,1,29,0,0,0,0,0,60043.0,5036.0,5075.0,5017.0,10077.0,3062.0,0
90000.0,2,1,2,23,0,0,0,0,0,3066.0,3832.0,5878.0,0.0,0.0,3316.0,0
150000.0,1,1,1,41,0,0,2,0,0,0.0,6785.0,0.0,1808.0,0.0,0.0,0
360000.0,1,1,2,34,0,0,0,0,0,1079.0,14598.0,1017.0,5022.0,5049.0,3304.0,0
250000.0,2,2,2,29,2,2,0,0,0,11783.0,0.0,8065.0,5404.0,5000.0,5000.0,1
100000.0,2,2,1,52,2,2,2,0,0,6018.0,5000.0,0.0,6040.0,4000.0,15000.0,0
270000.0,2,1,1,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
290000.0,2,1,1,30,0,0,0,0,0,8000.0,8600.0,6700.0,2600.0,3500.0,0.0,0
240000.0,1,1,2,33,0,0,0,0,0,15018.0,35521.0,20003.0,7009.0,15018.0,20100.0,0
140000.0,2,2,1,38,0,0,0,0,0,2000.0,2700.0,2700.0,1500.0,1500.0,10000.0,0
300000.0,1,2,1,41,0,0,0,0,0,2412.0,2496.0,1678.0,1702.0,1746.0,1772.0,0
30000.0,2,3,1,23,2,0,0,2,2,0.0,2000.0,1500.0,1000.0,700.0,0.0,1
310000.0,2,1,2,33,0,0,0,0,0,5000.0,5000.0,3000.0,25000.0,3000.0,2000.0,0
80000.0,2,3,2,24,2,0,0,0,0,2700.0,4500.0,1000.0,933.0,5000.0,500.0,0
100000.0,1,1,2,28,0,0,0,0,0,1296.0,1123.0,1000.0,223.0,1500.0,0.0,0
450000.0,2,1,1,39,0,0,0,0,0,25128.0,5318.0,1800.0,11489.0,26518.0,3575.0,0
260000.0,1,1,2,30,0,0,0,0,0,10000.0,10000.0,10000.0,10000.0,10000.0,17000.0,0
150000.0,2,1,2,35,0,2,2,2,2,0.0,15600.0,0.0,758.0,0.0,2580.0,0
30000.0,2,1,1,23,2,0,0,0,0,1433.0,1844.0,1600.0,576.0,588.0,600.0,1
50000.0,1,1,2,23,0,0,0,0,0,2000.0,2000.0,1500.0,500.0,1000.0,2000.0,0
500000.0,1,3,2,53,0,0,0,0,2,16666.0,16666.0,16666.0,33923.0,0.0,16666.0,0
50000.0,2,2,2,23,1,0,2,2,0,34361.0,10443.0,2001.0,1.0,2001.0,2001.0,0
360000.0,2,1,2,30,0,0,0,0,0,10000.0,10005.0,10000.0,10000.0,10000.0,10000.0,0
80000.0,2,3,2,43,0,0,0,0,0,3332.0,3051.0,2600.0,1877.0,1767.0,1797.0,0
170000.0,1,2,2,26,0,0,0,0,0,8000.0,3500.0,4000.0,4000.0,6000.0,0.0,1
230000.0,2,1,1,42,0,0,0,0,0,15.0,4700.0,1925.0,2347.0,0.0,0.0,0
50000.0,2,1,2,25,2,2,2,2,2,0.0,1700.0,2000.0,1900.0,1800.0,0.0,1
200000.0,2,1,1,36,0,0,0,0,0,1301.0,3210.0,3284.0,1111.0,8349.0,4249.0,0
20000.0,1,3,2,45,0,0,0,0,0,1303.0,1518.0,1000.0,79.0,0.0,0.0,0
200000.0,1,2,1,47,0,0,0,0,0,2100.0,10000.0,5210.0,4009.0,3186.0,55152.0,1
320000.0,2,3,2,29,0,0,0,0,0,500.0,0.0,0.0,0.0,2900.0,0.0,0
500000.0,2,1,1,39,0,0,0,0,0,2584.0,4524.0,3518.0,2208.0,2550.0,5953.0,0
50000.0,1,2,2,23,0,0,2,2,2,1387.0,4200.0,0.0,1958.0,0.0,1000.0,0
80000.0,2,3,1,41,0,0,0,0,0,3500.0,2600.0,2000.0,2000.0,2303.0,2300.0,0
80000.0,1,3,2,48,0,0,0,0,0,3500.0,3500.0,1205.0,1200.0,1100.0,1018.0,0
140000.0,1,1,1,44,0,0,0,0,0,5115.0,5180.0,7201.0,1035.0,2139.0,3463.0,0
60000.0,2,2,1,43,0,0,0,0,0,2880.0,2473.0,1322.0,1366.0,1554.0,1369.0,0
20000.0,2,3,2,40,0,0,0,0,0,1248.0,1200.0,1156.0,1000.0,700.0,4600.0,0
340000.0,2,1,2,50,1,0,0,0,0,15650.0,11554.0,11058.0,6917.0,4125.0,4850.0,0
260000.0,1,2,1,37,0,0,0,0,0,3203.0,6015.0,5055.0,2011.0,4078.0,4522.0,0
290000.0,2,1,2,27,0,0,0,0,0,4000.0,5000.0,6039.0,4000.0,4000.0,4000.0,0
150000.0,2,2,2,28,0,0,0,2,2,2000.0,2500.0,4300.0,2500.0,0.0,2800.0,0
100000.0,1,1,2,32,0,0,0,2,0,2787.0,1353.0,1739.0,0.0,1000.0,1147.0,0
30000.0,2,2,2,25,1,0,0,2,0,0.0,1560.0,2300.0,0.0,580.0,1000.0,0
70000.0,2,3,1,50,0,0,0,0,0,1041.0,18862.0,640.0,663.0,666.0,690.0,0
110000.0,2,3,2,31,0,0,0,0,0,3700.0,2212.0,2100.0,2200.0,2200.0,1910.0,0
140000.0,2,3,1,37,0,0,0,0,0,4411.0,3957.0,5241.0,3943.0,3933.0,0.0,0
110000.0,2,2,2,25,1,0,0,0,0,3900.0,6000.0,4380.0,3000.0,5000.0,10000.0,0
360000.0,2,2,1,45,0,0,0,0,0,0.0,0.0,0.0,150.0,1728.0,0.0,0
70000.0,2,2,2,24,0,0,0,0,0,3000.0,3000.0,2500.0,3000.0,5800.0,0.0,0
200000.0,2,1,2,28,0,0,0,0,0,7961.0,1452.0,6248.0,4112.0,0.0,3428.0,0
260000.0,2,2,1,39,0,0,0,0,0,10663.0,4520.0,4537.0,6308.0,6000.0,0.0,1
10000.0,1,2,2,23,0,0,0,0,0,6007.0,1000.0,390.0,0.0,780.0,0.0,0
180000.0,2,3,2,32,0,0,0,0,0,3000.0,3000.0,2018.0,1200.0,1500.0,3000.0,0
50000.0,1,2,2,30,1,2,0,0,0,528.0,0.0,7300.0,0.0,0.0,0.0,0
30000.0,2,3,1,29,2,2,2,2,0,2500.0,2670.0,2000.0,0.0,1000.0,1000.0,1
470000.0,2,1,1,37,0,0,0,0,0,0.0,0.0,0.0,0.0,924.0,32673.0,0
90000.0,2,1,2,31,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
170000.0,1,2,1,34,0,0,0,0,0,6691.0,7332.0,2716.0,4200.0,7708.0,12897.0,0
120000.0,2,1,2,36,0,0,0,0,0,2574.0,2816.0,3200.0,2911.0,1800.0,2000.0,0
100000.0,2,3,1,36,2,0,2,0,0,5220.0,16608.0,0.0,4233.0,9200.0,21000.0,1
120000.0,2,1,2,27,0,0,0,0,0,3000.0,2500.0,3000.0,2000.0,2000.0,2500.0,0
180000.0,2,2,1,40,0,0,0,0,0,2045.0,1000.0,0.0,0.0,0.0,0.0,0
260000.0,2,1,1,31,0,0,0,0,0,2100.0,33061.0,5039.0,20154.0,2854.0,29.0,0
10000.0,1,2,2,27,0,0,0,0,0,2000.0,1100.0,600.0,300.0,300.0,1000.0,1
80000.0,2,1,2,26,0,0,0,0,0,3500.0,3300.0,3100.0,2900.0,3200.0,3100.0,0
120000.0,1,1,1,42,2,0,0,2,0,0.0,4000.0,6500.0,0.0,6639.0,4000.0,0
100000.0,2,3,2,58,0,0,0,0,0,2000.0,2000.0,2000.0,2000.0,5000.0,30000.0,0
140000.0,2,2,1,48,0,0,0,0,0,1996.0,3000.0,3000.0,3000.0,1790.0,1965.0,0
80000.0,2,3,1,43,0,0,0,0,0,3500.0,3500.0,3400.0,4000.0,4000.0,3000.0,0
30000.0,1,2,2,40,0,0,0,0,0,3200.0,1800.0,1800.0,1500.0,2250.0,600.0,0
150000.0,2,2,1,34,0,0,0,0,0,6750.0,6900.0,6690.0,5300.0,5500.0,5500.0,0
50000.0,2,3,1,52,0,0,0,0,2,1380.0,1488.0,1775.0,1080.0,0.0,540.0,0
360000.0,1,1,1,39,0,0,0,0,0,30818.0,42887.0,31839.0,30693.0,3.0,30899.0,0
210000.0,1,2,1,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
420000.0,1,1,2,36,0,0,2,2,2,40146.0,23040.0,63.0,104.0,23.0,50212.0,0
160000.0,1,2,1,37,2,0,0,0,0,833.0,833.0,833.0,833.0,833.0,833.0,1
30000.0,1,2,2,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
60000.0,1,1,2,27,0,0,0,0,0,4000.0,1536.0,59038.0,1300.0,3000.0,2000.0,0
330000.0,2,1,1,34,0,0,0,0,0,5002.0,15579.0,1800.0,5000.0,50000.0,1500.0,0
140000.0,2,1,1,32,0,0,0,0,0,5650.0,1650.0,2007.0,1500.0,2100.0,1500.0,0
420000.0,1,2,1,35,0,0,0,0,0,17095.0,28824.0,13367.0,3547.0,2936.0,9580.0,0
80000.0,1,1,2,26,0,0,0,0,0,1600.0,1300.0,859.0,3000.0,800.0,50000.0,0
300000.0,2,3,2,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
30000.0,1,2,2,22,3,2,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,1
40000.0,1,1,2,27,0,0,0,0,0,2000.0,1500.0,2330.0,2300.0,1000.0,2078.0,1
210000.0,2,2,2,30,0,2,2,2,0,7500.0,103.0,10000.0,0.0,3000.0,2000.0,0
30000.0,2,2,2,24,2,2,0,0,0,3526.0,0.0,1168.0,1060.0,1900.0,0.0,0
50000.0,1,2,1,28,0,0,0,0,0,0.0,46257.0,2200.0,1300.0,43987.0,1386.0,0
180000.0,2,2,1,30,0,0,0,0,0,1765.0,1000.0,2200.0,2000.0,0.0,0.0,0
180000.0,1,2,2,30,0,0,0,2,0,2124.0,1588.0,1526.0,66.0,57317.0,70052.0,0
170000.0,1,1,1,50,1,2,2,2,2,7200.0,7300.0,5700.0,6300.0,3300.0,9300.0,0
80000.0,1,2,1,27,0,0,0,0,0,5000.0,2000.0,1500.0,1500.0,2000.0,2000.0,0
230000.0,2,2,1,44,0,0,0,0,0,1677.0,2920.0,2683.0,1674.0,3273.0,2749.0,0
100000.0,2,3,1,32,0,2,0,0,0,2781.0,0.0,32231.0,0.0,21651.0,26748.0,0
380000.0,2,3,1,38,0,0,0,0,0,16750.0,14100.0,11000.0,11000.0,11100.0,13500.0,0
30000.0,2,2,1,26,0,0,0,0,2,1600.0,1500.0,1000.0,4000.0,1900.0,0.0,0
10000.0,1,3,2,29,2,6,6,6,6,0.0,0.0,0.0,0.0,0.0,0.0,1
230000.0,2,2,2,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
330000.0,2,1,2,44,0,2,0,0,0,21400.0,0.0,9400.0,9542.0,9766.0,9786.0,1
130000.0,1,3,1,43,2,2,2,2,2,3400.0,3000.0,3000.0,2400.0,3000.0,2400.0,0
20000.0,2,2,2,24,2,2,2,2,2,0.0,1500.0,0.0,1259.0,0.0,1200.0,1
130000.0,2,1,2,29,2,0,0,0,0,6000.0,6000.0,5000.0,2500.0,3000.0,3000.0,0
200000.0,2,3,1,26,0,0,0,0,0,7671.0,6210.0,4500.0,4200.0,6200.0,4200.0,1
20000.0,2,3,1,30,0,0,0,0,0,5170.0,0.0,0.0,700.0,0.0,0.0,0
310000.0,1,1,2,29,2,0,0,0,0,2904.0,1500.0,1000.0,2000.0,1000.0,2000.0,1
10000.0,2,3,1,46,0,0,0,0,0,0.0,0.0,0.0,1864.0,50.0,1500.0,0
140000.0,2,1,2,25,0,0,0,0,0,2809.0,7541.0,10661.0,2214.0,6020.0,0.0,0
60000.0,2,1,2,26,0,2,0,0,0,16960.0,0.0,6227.0,0.0,10416.0,0.0,0
10000.0,1,4,2,35,3,0,0,0,0,25.0,4000.0,0.0,1000.0,0.0,0.0,0
150000.0,1,1,2,46,0,0,0,0,0,5000.0,3000.0,3000.0,5000.0,10000.0,5000.0,0
160000.0,1,2,1,33,0,2,2,0,0,4000.0,4000.0,0.0,4000.0,4000.0,4000.0,1
400000.0,2,2,1,41,0,0,0,0,0,2000.0,2002.0,2000.0,2000.0,3000.0,5000.0,0
240000.0,2,2,1,37,0,0,0,0,0,2100.0,3000.0,3000.0,2500.0,2500.0,3000.0,0
160000.0,1,3,2,30,0,0,0,0,0,2100.0,3592.0,7317.0,2312.0,1637.0,1074.0,0
30000.0,2,2,2,28,0,0,0,0,0,3000.0,3000.0,2000.0,2000.0,1069.0,1074.0,0
10000.0,1,2,2,23,0,0,0,2,2,1117.0,1700.0,1230.0,0.0,761.0,0.0,0
400000.0,2,1,2,29,1,0,0,0,0,0.0,3200.0,2750.0,3000.0,5800.0,2800.0,0
310000.0,2,1,2,28,0,0,0,0,0,25532.0,50120.0,30000.0,20000.0,5807.0,5800.0,0
140000.0,2,2,2,24,0,2,2,2,2,11000.0,6000.0,0.0,8000.0,4000.0,5000.0,0
80000.0,1,2,2,41,2,0,0,0,0,3253.0,3211.0,1691.0,1721.0,1800.0,1576.0,1
220000.0,1,1,1,32,0,0,0,0,0,0.0,264.0,292.0,500.0,0.0,264.0,0
230000.0,1,2,1,36,0,0,0,0,0,1110.0,2000.0,2500.0,1000.0,2472.0,1000.0,0
20000.0,2,2,2,21,0,0,0,0,0,1400.0,1200.0,1000.0,6000.0,1000.0,5000.0,0
360000.0,1,3,2,40,0,0,0,0,0,316.0,4919.0,1000.0,110.0,1025.0,2684.0,0
50000.0,2,2,2,24,0,0,0,0,0,1700.0,1700.0,1501.0,1700.0,3400.0,0.0,1
200000.0,2,1,2,32,0,0,0,0,0,0.0,3554.0,1855.0,1337.0,14542.0,2955.0,0
40000.0,1,2,1,36,0,2,2,2,0,3700.0,0.0,3000.0,0.0,2000.0,800.0,0
10000.0,1,2,2,36,0,2,0,0,0,2000.0,800.0,240.0,1000.0,771.0,1100.0,0
50000.0,1,2,2,53,0,0,0,0,0,2000.0,2581.0,1900.0,1919.0,1887.0,1127.0,0
50000.0,1,2,2,30,0,2,2,0,0,780.0,0.0,0.0,390.0,1320.0,0.0,0
150000.0,2,1,2,25,0,0,2,2,0,0.0,594.0,0.0,0.0,0.0,0.0,1
230000.0,1,1,2,44,0,0,0,0,0,2000.0,2000.0,2000.0,2500.0,2500.0,3000.0,0
50000.0,1,2,2,42,2,2,0,0,0,2000.0,39.0,718.0,800.0,800.0,800.0,0
110000.0,2,2,1,39,0,0,0,0,0,3818.0,4955.0,3446.0,3000.0,3000.0,4000.0,0
120000.0,2,2,2,24,2,0,0,0,0,2102.0,1021.0,274.0,3001.0,1004.0,4005.0,1
180000.0,2,3,2,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
250000.0,1,3,1,51,0,0,0,0,0,2518.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,2,1,1,54,2,2,0,0,0,4090.0,0.0,633.0,696.0,1000.0,1000.0,1
450000.0,2,1,1,29,0,0,0,0,0,2489.0,2528.0,10179.0,10013.0,5183.0,5000.0,0
290000.0,2,2,2,39,0,0,0,0,0,10600.0,10200.0,4000.0,4534.0,2670.0,700.0,1
340000.0,2,3,2,27,1,0,0,0,0,12.0,2009.0,5055.0,5017.0,5059.0,7382.0,0
130000.0,1,2,2,33,0,0,0,0,0,5800.0,4400.0,4350.0,4500.0,4600.0,5000.0,0
100000.0,1,2,1,33,2,3,2,2,2,0.0,0.0,2300.0,2300.0,2400.0,2300.0,0
260000.0,1,2,2,29,0,2,0,0,2,15.0,0.0,0.0,5987.0,0.0,27887.0,1
50000.0,2,3,1,31,0,0,0,0,0,1879.0,1863.0,1042.0,1081.0,1081.0,1072.0,0
150000.0,2,1,1,38,0,0,0,0,0,3506.0,5000.0,5003.0,508.0,0.0,0.0,0
210000.0,1,1,1,40,0,0,0,0,0,5956.0,2180.0,6568.0,1532.0,9373.0,8090.0,0
80000.0,2,2,2,33,0,0,0,0,0,1000.0,1533.0,0.0,900.0,337.0,1000.0,0
100000.0,2,2,2,30,2,2,2,0,0,0.0,10000.0,0.0,4000.0,7816.0,0.0,1
140000.0,2,2,1,33,0,0,0,0,0,5005.0,4603.0,5002.0,4505.0,4400.0,4300.0,0
130000.0,2,2,1,42,0,0,0,0,0,5000.0,2000.0,5000.0,3000.0,6000.0,2280.0,0
